source_id	target_id	edge	source_degree	target_degree	xswap_prior	metaedge	prior	value
58	51	FALSE	8	28	0.0628	Disease→localized→Anatomy	approx	0.06267441041812925
72	67	FALSE	4	49	0.053047619047619045	Disease→localized→Anatomy	approx	0.055127309688853945
90	135	FALSE	10	0	0	Disease→localized→Anatomy	approx	0
153	114	FALSE	4	59	0.06428571428571428	Disease→localized→Anatomy	approx	0.06651901052377393
148	41	TRUE	10	22	0.05923076923076923	Disease→localized→Anatomy	approx	0.061490810115084275
231	113	FALSE	10	25	0.06641025641025641	Disease→localized→Anatomy	approx	0.06989590042078557
356	50	FALSE	11	9	0.029021739130434782	Disease→localized→Anatomy	approx	0.027619936137973845
5	29	FALSE	16	15	0.07027777777777777	Disease→localized→Anatomy	approx	0.06703810186798564
311	67	FALSE	1	49	0.01282051282051282	Disease→localized→Anatomy	approx	0.013789851071960462
115	117	TRUE	7	31	0.06107142857142857	Disease→localized→Anatomy	approx	0.060757113571006535
232	17	FALSE	13	49	0.17492063492063492	Disease→localized→Anatomy	approx	0.17705069307902987
32	24	FALSE	8	6	0.01216	Disease→localized→Anatomy	approx	0.013373002985531884
99	45	FALSE	3	66	0.056818181818181816	Disease→localized→Anatomy	approx	0.05593943532697161
223	65	FALSE	4	42	0.04542857142857143	Disease→localized→Anatomy	approx	0.04717822039676864
377	56	TRUE	8	24	0.05273333333333333	Disease→localized→Anatomy	approx	0.05368890519210923
279	3	FALSE	11	4	0.011739130434782608	Disease→localized→Anatomy	approx	0.012262177239088672
195	109	FALSE	12	24	0.0811111111111111	Disease→localized→Anatomy	approx	0.08047822643222911
79	55	FALSE	10	55	0.15	Disease→localized→Anatomy	approx	0.15361004820456658
153	47	FALSE	4	27	0.030714285714285715	Disease→localized→Anatomy	approx	0.030221351877836065
380	132	FALSE	4	34	0.04	Disease→localized→Anatomy	approx	0.03812093858848786
63	18	FALSE	15	6	0.0252	Disease→localized→Anatomy	approx	0.025117701024566345
37	14	FALSE	13	0	0	Disease→localized→Anatomy	approx	0
281	119	FALSE	2	21	0.008142857142857143	Disease→localized→Anatomy	approx	0.011731036295838545
386	105	FALSE	9	0	0	Disease→localized→Anatomy	approx	0
51	130	FALSE	3	39	0.03170454545454546	Disease→localized→Anatomy	approx	0.032838219485481664
93	28	FALSE	4	8	0.008904761904761905	Disease→localized→Anatomy	approx	0.008910813014024724
272	95	FALSE	16	27	0.11854166666666667	Disease→localized→Anatomy	approx	0.1204646103482694
201	126	FALSE	5	6	0.0064	Disease→localized→Anatomy	approx	0.008351601821537024
321	109	FALSE	4	24	0.026	Disease→localized→Anatomy	approx	0.026843470298176415
260	89	FALSE	17	17	0.081875	Disease→localized→Anatomy	approx	0.0807108863241305
64	62	TRUE	7	15	0.027857142857142858	Disease→localized→Anatomy	approx	0.02930882223967724
308	41	FALSE	9	22	0.0537	Disease→localized→Anatomy	approx	0.05534616763184531
52	116	FALSE	5	48	0.0656	Disease→localized→Anatomy	approx	0.06745166488206644
244	74	FALSE	4	29	0.03062857142857143	Disease→localized→Anatomy	approx	0.032475857799625946
71	94	FALSE	8	19	0.038	Disease→localized→Anatomy	approx	0.04246724682628891
192	112	FALSE	10	12	0.0318974358974359	Disease→localized→Anatomy	approx	0.03349139366382733
381	63	FALSE	9	11	0.02725	Disease→localized→Anatomy	approx	0.027619936137973845
276	29	FALSE	3	15	0.013030303030303031	Disease→localized→Anatomy	approx	0.012551312500102607
373	21	FALSE	1	89	0.025384615384615384	Disease→localized→Anatomy	approx	0.0253263455915681
284	123	FALSE	10	35	0.09461538461538462	Disease→localized→Anatomy	approx	0.09789735275542015
16	131	FALSE	2	38	0.017619047619047618	Disease→localized→Anatomy	approx	0.021325488781594196
189	102	FALSE	3	16	0.010984848484848484	Disease→localized→Anatomy	approx	0.013391656175248472
106	11	FALSE	5	21	0.02856	Disease→localized→Anatomy	approx	0.02934156879102689
84	21	FALSE	18	89	0.4275	Disease→localized→Anatomy	approx	0.4165830771196339
276	133	FALSE	3	23	0.019909090909090908	Disease→localized→Anatomy	approx	0.019286319852629213
15	83	FALSE	5	128	0.2296	Disease→localized→Anatomy	approx	0.1813788222963844
7	53	FALSE	0	6	0	Disease→localized→Anatomy	approx	0
34	59	TRUE	12	29	0.09653333333333333	Disease→localized→Anatomy	approx	0.09723497629605753
36	49	TRUE	17	20	0.09625	Disease→localized→Anatomy	approx	0.09491448293034349
88	131	FALSE	9	38	0.09466666666666666	Disease→localized→Anatomy	approx	0.0957337419209805
214	88	FALSE	10	23	0.06512820512820512	Disease→localized→Anatomy	approx	0.06429247972552392
170	84	FALSE	7	16	0.031190476190476192	Disease→localized→Anatomy	approx	0.03126961743739444
394	2	FALSE	3	37	0.02772727272727273	Disease→localized→Anatomy	approx	0.031138415407996427
191	16	FALSE	10	14	0.039316239316239315	Disease→localized→Anatomy	approx	0.03908717870706582
269	27	FALSE	4	17	0.019214285714285715	Disease→localized→Anatomy	approx	0.018980388113377863
288	54	FALSE	5	12	0.01648	Disease→localized→Anatomy	approx	0.016729392982366434
53	135	FALSE	9	0	0	Disease→localized→Anatomy	approx	0
264	120	FALSE	4	36	0.035904761904761905	Disease→localized→Anatomy	approx	0.04038241337721182
152	41	FALSE	9	22	0.0537	Disease→localized→Anatomy	approx	0.05534616763184531
362	118	FALSE	5	49	0.06866666666666667	Disease→localized→Anatomy	approx	0.06886962211003016
291	30	FALSE	19	76	0.36	Disease→localized→Anatomy	approx	0.3806437373569119
142	68	TRUE	11	36	0.1117391304347826	Disease→localized→Anatomy	approx	0.1106769260923418
178	73	TRUE	11	43	0.13043478260869565	Disease→localized→Anatomy	approx	0.132108835635686
293	68	FALSE	8	36	0.07733333333333334	Disease→localized→Anatomy	approx	0.080657951618252
234	35	FALSE	4	11	0.011714285714285714	Disease→localized→Anatomy	approx	0.012262177239088672
147	136	FALSE	6	33	0.052580645161290324	Disease→localized→Anatomy	approx	0.05547001962252291
277	45	TRUE	20	66	0.3	Disease→localized→Anatomy	approx	0.3513859826902556
215	13	FALSE	5	63	0.0928	Disease→localized→Anatomy	approx	0.08875722380336534
24	2	FALSE	21	37	0.22	Disease→localized→Anatomy	approx	0.21409952299631307
28	114	FALSE	7	59	0.11607142857142858	Disease→localized→Anatomy	approx	0.11597766534545977
19	76	FALSE	9	39	0.0958125	Disease→localized→Anatomy	approx	0.09825641547400796
97	106	FALSE	13	26	0.09571428571428571	Disease→localized→Anatomy	approx	0.09441362882027556
313	109	TRUE	17	24	0.11875	Disease→localized→Anatomy	approx	0.11379830993171075
192	113	FALSE	10	25	0.06641025641025641	Disease→localized→Anatomy	approx	0.06989590042078557
174	18	FALSE	4	6	0.007257142857142857	Disease→localized→Anatomy	approx	0.006679505873766642
70	69	FALSE	12	8	0.025222222222222222	Disease→localized→Anatomy	approx	0.02678357815788153
101	35	FALSE	3	11	0.007272727272727273	Disease→localized→Anatomy	approx	0.009194373117391729
268	126	FALSE	5	6	0.0064	Disease→localized→Anatomy	approx	0.008351601821537024
46	5	FALSE	3	58	0.04772727272727273	Disease→localized→Anatomy	approx	0.04906562025344537
260	57	FALSE	17	26	0.13125	Disease→localized→Anatomy	approx	0.12321128199407719
172	112	FALSE	9	12	0.02995	Disease→localized→Anatomy	approx	0.030137058563538915
355	117	FALSE	20	31	0.1825	Disease→localized→Anatomy	approx	0.17194975973348925
213	69	FALSE	7	8	0.01363095238095238	Disease→localized→Anatomy	approx	0.01560568019555586
318	7	FALSE	10	11	0.030256410256410255	Disease→localized→Anatomy	approx	0.030694631202590816
229	80	FALSE	6	18	0.0275	Disease→localized→Anatomy	approx	0.03016229716573375
31	108	FALSE	27	29	0.252	Disease→localized→Anatomy	approx	0.21556021979386622
49	53	FALSE	10	6	0.014564102564102564	Disease→localized→Anatomy	approx	0.016724730391666394
374	91	FALSE	1	39	0.009038461538461539	Disease→localized→Anatomy	approx	0.010945176505950798
179	120	FALSE	4	36	0.035904761904761905	Disease→localized→Anatomy	approx	0.04038241337721182
387	39	FALSE	1	14	0.004358974358974359	Disease→localized→Anatomy	approx	0.0039018655038220457
350	66	FALSE	7	101	0.20892857142857144	Disease→localized→Anatomy	approx	0.19827291124187654
396	100	FALSE	4	18	0.020214285714285716	Disease→localized→Anatomy	approx	0.020102052834144866
22	134	FALSE	13	8	0.02761904761904762	Disease→localized→Anatomy	approx	0.02902182940019403
379	101	FALSE	5	27	0.0347	Disease→localized→Anatomy	approx	0.037777550666599685
78	121	TRUE	22	20	0.129375	Disease→localized→Anatomy	approx	0.1226282441337944
32	2	FALSE	8	37	0.07	Disease→localized→Anatomy	approx	0.08290640027472686
265	32	FALSE	24	91	0.44	Disease→localized→Anatomy	approx	0.5306977074418041
107	41	FALSE	10	22	0.05923076923076923	Disease→localized→Anatomy	approx	0.061490810115084275
81	86	FALSE	11	18	0.05434782608695652	Disease→localized→Anatomy	approx	0.055315290870125745
26	113	FALSE	16	25	0.10791666666666666	Disease→localized→Anatomy	approx	0.11159503274759085
181	23	FALSE	6	23	0.03587096774193548	Disease→localized→Anatomy	approx	0.0385834478605272
242	65	FALSE	3	42	0.030454545454545453	Disease→localized→Anatomy	approx	0.03539096865487937
148	18	FALSE	10	6	0.014564102564102564	Disease→localized→Anatomy	approx	0.016724730391666394
245	84	FALSE	8	16	0.03426666666666667	Disease→localized→Anatomy	approx	0.035741329294744655
249	2	TRUE	16	37	0.1775	Disease→localized→Anatomy	approx	0.16448910117436602
89	104	FALSE	4	22	0.023257142857142858	Disease→localized→Anatomy	approx	0.024594179908312128
205	71	FALSE	23	13	0.07	Disease→localized→Anatomy	approx	0.08353099208276302
5	127	FALSE	16	27	0.11854166666666667	Disease→localized→Anatomy	approx	0.1204646103482694
250	12	TRUE	8	20	0.0464	Disease→localized→Anatomy	approx	0.044710488887398155
25	48	FALSE	36	44	0.385	Disease→localized→Anatomy	approx	0.410074016237284
175	118	FALSE	13	49	0.17492063492063492	Disease→localized→Anatomy	approx	0.17705069307902987
102	134	FALSE	9	8	0.017958333333333333	Disease→localized→Anatomy	approx	0.020074035618975843
269	1	FALSE	4	16	0.01638095238095238	Disease→localized→Anatomy	approx	0.017859277885628484
131	116	TRUE	7	48	0.09607142857142857	Disease→localized→Anatomy	approx	0.09427941954814636
303	109	FALSE	4	24	0.026	Disease→localized→Anatomy	approx	0.026843470298176415
223	119	FALSE	4	21	0.022228571428571427	Disease→localized→Anatomy	approx	0.023470335615848357
93	3	FALSE	4	4	0.0034285714285714284	Disease→localized→Anatomy	approx	0.004450581790761917
8	96	FALSE	11	22	0.07078260869565217	Disease→localized→Anatomy	approx	0.06763190549622468
360	85	TRUE	16	38	0.1725	Disease→localized→Anatomy	approx	0.1688558961586375
356	58	FALSE	11	39	0.1216304347826087	Disease→localized→Anatomy	approx	0.11987239318184226
127	92	FALSE	6	44	0.07403225806451613	Disease→localized→Anatomy	approx	0.07409913660536376
401	136	FALSE	6	33	0.052580645161290324	Disease→localized→Anatomy	approx	0.05547001962252291
399	117	FALSE	6	31	0.04419354838709678	Disease→localized→Anatomy	approx	0.0520884745257582
298	85	TRUE	10	38	0.10837606837606838	Disease→localized→Anatomy	approx	0.10628622197803654
141	131	FALSE	8	38	0.08626666666666667	Disease→localized→Anatomy	approx	0.08515484670265057
29	129	FALSE	5	6	0.0064	Disease→localized→Anatomy	approx	0.008351601821537024
232	76	FALSE	13	39	0.145	Disease→localized→Anatomy	approx	0.14134329638348078
267	61	FALSE	5	28	0.0383	Disease→localized→Anatomy	approx	0.03918556669535461
395	52	FALSE	13	20	0.0761904761904762	Disease→localized→Anatomy	approx	0.07263675076003613
117	49	FALSE	5	20	0.0269	Disease→localized→Anatomy	approx	0.027937665378612832
110	81	FALSE	5	23	0.03104	Disease→localized→Anatomy	approx	0.032151201928447205
268	72	FALSE	5	12	0.01648	Disease→localized→Anatomy	approx	0.016729392982366434
124	122	FALSE	8	24	0.05273333333333333	Disease→localized→Anatomy	approx	0.05368890519210923
267	38	FALSE	5	14	0.0158	Disease→localized→Anatomy	approx	0.019527525775176944
47	63	FALSE	13	11	0.036349206349206346	Disease→localized→Anatomy	approx	0.039923440082912015
77	55	FALSE	10	55	0.15	Disease→localized→Anatomy	approx	0.15361004820456658
131	74	FALSE	7	29	0.054785714285714285	Disease→localized→Anatomy	approx	0.056818631031178624
171	2	FALSE	9	37	0.093	Disease→localized→Anatomy	approx	0.09321064237606799
226	50	FALSE	9	9	0.021625	Disease→localized→Anatomy	approx	0.02258837736522
94	91	FALSE	9	39	0.0958125	Disease→localized→Anatomy	approx	0.09825641547400796
22	24	FALSE	13	6	0.02142857142857143	Disease→localized→Anatomy	approx	0.0217582406232907
318	46	FALSE	10	25	0.06641025641025641	Disease→localized→Anatomy	approx	0.06989590042078557
22	42	FALSE	13	4	0.014285714285714285	Disease→localized→Anatomy	approx	0.014499312250764647
91	133	FALSE	4	23	0.02302857142857143	Disease→localized→Anatomy	approx	0.02571855943210872
49	27	FALSE	10	17	0.04602564102564102	Disease→localized→Anatomy	approx	0.04748552222412006
178	133	FALSE	11	23	0.07373913043478261	Disease→localized→Anatomy	approx	0.07071076097122517
265	50	FALSE	24	9	0.055	Disease→localized→Anatomy	approx	0.060393759182910775
130	3	FALSE	3	4	0.0022727272727272726	Disease→localized→Anatomy	approx	0.003337022576611772
79	69	FALSE	10	8	0.022264957264957266	Disease→localized→Anatomy	approx	0.022309648174633278
54	44	FALSE	6	16	0.02575268817204301	Disease→localized→Anatomy	approx	0.026798526132526077
207	0	FALSE	11	4	0.011739130434782608	Disease→localized→Anatomy	approx	0.012262177239088672
108	45	FALSE	10	66	0.19333333333333333	Disease→localized→Anatomy	approx	0.18393516570374696
381	116	FALSE	9	48	0.1195	Disease→localized→Anatomy	approx	0.12093327573140945
373	18	FALSE	1	6	0.0015384615384615385	Disease→localized→Anatomy	approx	0.0016685182558772737
381	19	FALSE	9	21	0.05195	Disease→localized→Anatomy	approx	0.0528228761809008
26	69	FALSE	16	8	0.04	Disease→localized→Anatomy	approx	0.035741329294744655
304	63	FALSE	12	11	0.03422222222222222	Disease→localized→Anatomy	approx	0.03684647034884526
213	49	FALSE	7	20	0.036071428571428574	Disease→localized→Anatomy	approx	0.03911991980267543
350	58	FALSE	7	39	0.07383928571428572	Disease→localized→Anatomy	approx	0.07652501312710415
324	51	FALSE	4	28	0.029785714285714287	Disease→localized→Anatomy	approx	0.03134834898066273
224	91	FALSE	7	39	0.07383928571428572	Disease→localized→Anatomy	approx	0.07652501312710415
132	128	FALSE	6	36	0.06236559139784946	Disease→localized→Anatomy	approx	0.060545838321595935
142	82	FALSE	11	9	0.029021739130434782	Disease→localized→Anatomy	approx	0.027619936137973845
0	14	FALSE	7	0	0	Disease→localized→Anatomy	approx	0
84	17	FALSE	18	49	0.23583333333333334	Disease→localized→Anatomy	approx	0.24201907669245534
196	64	FALSE	9	22	0.0537	Disease→localized→Anatomy	approx	0.05534616763184531
248	82	FALSE	9	9	0.021625	Disease→localized→Anatomy	approx	0.02258837736522
154	98	FALSE	1	52	0.013076923076923076	Disease→localized→Anatomy	approx	0.014646316147004793
324	59	FALSE	4	29	0.03062857142857143	Disease→localized→Anatomy	approx	0.032475857799625946
188	7	FALSE	14	11	0.050666666666666665	Disease→localized→Anatomy	approx	0.043000993443939324
244	128	FALSE	4	36	0.035904761904761905	Disease→localized→Anatomy	approx	0.04038241337721182
98	82	FALSE	5	9	0.012	Disease→localized→Anatomy	approx	0.012537326054265536
17	124	FALSE	13	24	0.08817460317460317	Disease→localized→Anatomy	approx	0.08716001936767763
350	116	FALSE	7	48	0.09607142857142857	Disease→localized→Anatomy	approx	0.09427941954814636
358	9	FALSE	10	17	0.04602564102564102	Disease→localized→Anatomy	approx	0.04748552222412006
345	31	FALSE	17	8	0.041875	Disease→localized→Anatomy	approx	0.037982633404682366
153	16	FALSE	4	14	0.013952380952380952	Disease→localized→Anatomy	approx	0.015618736157782052
398	8	FALSE	16	40	0.20083333333333334	Disease→localized→Anatomy	approx	0.17756684376984577
217	2	FALSE	6	37	0.06419354838709677	Disease→localized→Anatomy	approx	0.06223865383281246
297	100	FALSE	16	18	0.08770833333333333	Disease→localized→Anatomy	approx	0.08043341980588682
14	31	FALSE	5	8	0.011266666666666666	Disease→localized→Anatomy	approx	0.011141369727177112
28	12	FALSE	7	20	0.036071428571428574	Disease→localized→Anatomy	approx	0.03911991980267543
168	17	TRUE	9	49	0.12541666666666668	Disease→localized→Anatomy	approx	0.12344901384094091
212	111	FALSE	5	23	0.03104	Disease→localized→Anatomy	approx	0.032151201928447205
185	11	FALSE	15	21	0.0924	Disease→localized→Anatomy	approx	0.08796716097095436
64	23	FALSE	7	23	0.04164285714285714	Disease→localized→Anatomy	approx	0.04501449754633523
272	38	FALSE	16	14	0.06305555555555556	Disease→localized→Anatomy	approx	0.06256957609812294
146	44	FALSE	16	16	0.07430555555555556	Disease→localized→Anatomy	approx	0.0715050966118977
320	57	FALSE	10	26	0.07307692307692308	Disease→localized→Anatomy	approx	0.07269751865836752
310	129	FALSE	5	6	0.0064	Disease→localized→Anatomy	approx	0.008351601821537024
339	92	FALSE	15	44	0.173	Disease→localized→Anatomy	approx	0.18308250131041282
226	60	FALSE	9	22	0.0537	Disease→localized→Anatomy	approx	0.05534616763184531
85	21	FALSE	4	89	0.10228571428571429	Disease→localized→Anatomy	approx	0.10090681869513074
68	24	FALSE	11	6	0.017652173913043478	Disease→localized→Anatomy	approx	0.018401791522058685
294	56	FALSE	13	24	0.08817460317460317	Disease→localized→Anatomy	approx	0.08716001936767763
77	85	FALSE	10	38	0.10837606837606838	Disease→localized→Anatomy	approx	0.10628622197803654
349	121	FALSE	19	20	0.1115	Disease→localized→Anatomy	approx	0.10602084312689802
386	112	FALSE	9	12	0.02995	Disease→localized→Anatomy	approx	0.030137058563538915
137	74	FALSE	8	29	0.06352	Disease→localized→Anatomy	approx	0.06492163900913238
367	29	FALSE	9	15	0.03716666666666667	Disease→localized→Anatomy	approx	0.037693228080261154
273	29	FALSE	6	15	0.025053763440860216	Disease→localized→Anatomy	approx	0.025117701024566345
1	75	FALSE	9	38	0.09466666666666666	Disease→localized→Anatomy	approx	0.0957337419209805
278	0	FALSE	6	4	0.005591397849462366	Disease→localized→Anatomy	approx	0.006679505873766642
274	13	FALSE	6	63	0.0964516129032258	Disease→localized→Anatomy	approx	0.10635430005338005
196	111	FALSE	9	23	0.05725	Disease→localized→Anatomy	approx	0.05786981142780728
23	0	FALSE	10	4	0.011282051282051283	Disease→localized→Anatomy	approx	0.011144473651994507
121	41	FALSE	15	22	0.0996	Disease→localized→Anatomy	approx	0.09214694015559746
138	48	TRUE	9	44	0.10925	Disease→localized→Anatomy	approx	0.11086168858035732
339	77	FALSE	15	28	0.11	Disease→localized→Anatomy	approx	0.11716495405685085
316	74	FALSE	2	29	0.016142857142857143	Disease→localized→Anatomy	approx	0.016235261917153916
385	82	FALSE	5	9	0.012	Disease→localized→Anatomy	approx	0.012537326054265536
222	56	FALSE	14	24	0.09416666666666666	Disease→localized→Anatomy	approx	0.09383380811606024
231	132	FALSE	10	34	0.09935897435897435	Disease→localized→Anatomy	approx	0.09509947827680444
113	64	FALSE	9	22	0.0537	Disease→localized→Anatomy	approx	0.05534616763184531
201	79	FALSE	5	16	0.0198	Disease→localized→Anatomy	approx	0.02232832366061396
335	121	FALSE	12	20	0.06683333333333333	Disease→localized→Anatomy	approx	0.06705679038645784
145	99	FALSE	10	29	0.07728205128205128	Disease→localized→Anatomy	approx	0.08110120727270452
66	74	FALSE	4	29	0.03062857142857143	Disease→localized→Anatomy	approx	0.032475857799625946
142	50	FALSE	11	9	0.029021739130434782	Disease→localized→Anatomy	approx	0.027619936137973845
137	78	FALSE	8	12	0.02568	Disease→localized→Anatomy	approx	0.02678357815788153
33	134	FALSE	4	8	0.008904761904761905	Disease→localized→Anatomy	approx	0.008910813014024724
162	38	FALSE	14	14	0.057666666666666665	Disease→localized→Anatomy	approx	0.05474296336260501
39	118	FALSE	12	49	0.16422222222222221	Disease→localized→Anatomy	approx	0.1637666498610383
41	58	TRUE	4	39	0.040214285714285716	Disease→localized→Anatomy	approx	0.043778213150027896
262	33	FALSE	10	9	0.023076923076923078	Disease→localized→Anatomy	approx	0.025103693285979164
346	73	FALSE	22	43	0.2525	Disease→localized→Anatomy	approx	0.2583084036717506
322	104	FALSE	22	22	0.135	Disease→localized→Anatomy	approx	0.1347528939447427
79	52	FALSE	10	20	0.05647435897435898	Disease→localized→Anatomy	approx	0.05588788417554344
201	74	FALSE	5	29	0.0396	Disease→localized→Anatomy	approx	0.04059413817501921
394	116	FALSE	3	48	0.04090909090909091	Disease→localized→Anatomy	approx	0.04050726664273952
231	63	FALSE	10	11	0.030256410256410255	Disease→localized→Anatomy	approx	0.030694631202590816
368	17	FALSE	14	49	0.19266666666666668	Disease→localized→Anatomy	approx	0.19024609950552993
278	60	FALSE	6	22	0.035548387096774194	Disease→localized→Anatomy	approx	0.036897933762032084
72	108	FALSE	4	29	0.03062857142857143	Disease→localized→Anatomy	approx	0.032475857799625946
314	117	TRUE	5	31	0.0432	Disease→localized→Anatomy	approx	0.043412915144803735
343	135	FALSE	19	0	0	Disease→localized→Anatomy	approx	0
259	51	FALSE	10	28	0.07602564102564102	Disease→localized→Anatomy	approx	0.07830023857826915
117	52	FALSE	5	20	0.0269	Disease→localized→Anatomy	approx	0.027937665378612832
379	85	FALSE	5	38	0.0524	Disease→localized→Anatomy	approx	0.05329493675426989
123	32	FALSE	9	91	0.24025	Disease→localized→Anatomy	approx	0.22766017382202705
236	28	FALSE	19	8	0.05366666666666667	Disease→localized→Anatomy	approx	0.04246724682628891
385	47	FALSE	5	27	0.0347	Disease→localized→Anatomy	approx	0.037777550666599685
43	94	FALSE	13	19	0.07761904761904762	Disease→localized→Anatomy	approx	0.06900343218865193
222	129	FALSE	14	6	0.0246	Disease→localized→Anatomy	approx	0.023437601267731378
120	61	FALSE	18	28	0.1434375	Disease→localized→Anatomy	approx	0.1402911410037724
183	8	FALSE	1	40	0.010769230769230769	Disease→localized→Anatomy	approx	0.0112289382760827
8	59	FALSE	11	29	0.08686956521739131	Disease→localized→Anatomy	approx	0.08917460199243799
89	35	FALSE	4	11	0.011714285714285714	Disease→localized→Anatomy	approx	0.012262177239088672
376	56	FALSE	6	24	0.040161290322580645	Disease→localized→Anatomy	approx	0.04026957588506576
367	113	FALSE	9	25	0.063125	Disease→localized→Anatomy	approx	0.06291796245494877
259	96	FALSE	10	22	0.05923076923076923	Disease→localized→Anatomy	approx	0.061490810115084275
225	50	FALSE	6	9	0.013064516129032259	Disease→localized→Anatomy	approx	0.015048463025457034
54	15	FALSE	6	18	0.0275	Disease→localized→Anatomy	approx	0.03016229716573375
305	10	FALSE	3	28	0.023068181818181818	Disease→localized→Anatomy	approx	0.0235097377002544
401	91	FALSE	6	39	0.06193548387096774	Disease→localized→Anatomy	approx	0.06562551194287794
34	94	FALSE	12	19	0.06	Disease→localized→Anatomy	approx	0.06370015422533787
70	61	FALSE	12	28	0.10233333333333333	Disease→localized→Anatomy	approx	0.09388601520677575
294	40	FALSE	13	24	0.08817460317460317	Disease→localized→Anatomy	approx	0.08716001936767763
7	44	FALSE	0	16	0	Disease→localized→Anatomy	approx	0
78	30	FALSE	22	76	0.4275	Disease→localized→Anatomy	approx	0.43055321161901544
60	58	FALSE	20	39	0.209375	Disease→localized→Anatomy	approx	0.21494589379242177
335	102	FALSE	12	16	0.04644444444444444	Disease→localized→Anatomy	approx	0.05362900655614686
70	5	FALSE	12	58	0.18666666666666668	Disease→localized→Anatomy	approx	0.19328483178629327
339	118	FALSE	15	49	0.20433333333333334	Disease→localized→Anatomy	approx	0.2033465711606158
267	47	FALSE	5	27	0.0347	Disease→localized→Anatomy	approx	0.037777550666599685
92	52	FALSE	11	20	0.06402173913043478	Disease→localized→Anatomy	approx	0.06147366050610951
363	39	FALSE	10	14	0.039316239316239315	Disease→localized→Anatomy	approx	0.03908717870706582
235	82	FALSE	6	9	0.013064516129032259	Disease→localized→Anatomy	approx	0.015048463025457034
294	103	FALSE	13	21	0.078	Disease→localized→Anatomy	approx	0.0762692133361035
299	129	FALSE	7	6	0.0105	Disease→localized→Anatomy	approx	0.011698363792658852
393	44	FALSE	6	16	0.02575268817204301	Disease→localized→Anatomy	approx	0.026798526132526077
174	92	FALSE	4	44	0.05242857142857143	Disease→localized→Anatomy	approx	0.04944717476450723
9	45	FALSE	36	66	0.49	Disease→localized→Anatomy	approx	0.5615534335575537
185	77	FALSE	15	28	0.11	Disease→localized→Anatomy	approx	0.11716495405685085
361	13	FALSE	11	63	0.18217391304347827	Disease→localized→Anatomy	approx	0.19269271474180236
286	89	FALSE	16	17	0.07541666666666667	Disease→localized→Anatomy	approx	0.07597029192821864
381	29	FALSE	9	15	0.03716666666666667	Disease→localized→Anatomy	approx	0.037693228080261154
277	20	FALSE	20	7	0.04	Disease→localized→Anatomy	approx	0.03911991980267543
352	21	FALSE	10	89	0.25256410256410255	Disease→localized→Anatomy	approx	0.2461785932335702
316	72	FALSE	2	12	0.005857142857142857	Disease→localized→Anatomy	approx	0.006686949961104516
50	132	FALSE	6	34	0.05290322580645161	Disease→localized→Anatomy	approx	0.05716150677829451
400	49	FALSE	3	20	0.01534090909090909	Disease→localized→Anatomy	approx	0.016757423204338366
161	28	FALSE	2	8	0.005714285714285714	Disease→localized→Anatomy	approx	0.004453059104183266
30	110	FALSE	8	14	0.030266666666666667	Disease→localized→Anatomy	approx	0.03126089388108511
64	43	FALSE	7	8	0.01363095238095238	Disease→localized→Anatomy	approx	0.01560568019555586
211	136	FALSE	11	33	0.10086956521739131	Disease→localized→Anatomy	approx	0.1014685210408311
176	42	FALSE	11	4	0.011739130434782608	Disease→localized→Anatomy	approx	0.012262177239088672
93	110	TRUE	4	14	0.013952380952380952	Disease→localized→Anatomy	approx	0.015618736157782052
276	58	TRUE	3	39	0.03170454545454546	Disease→localized→Anatomy	approx	0.032838219485481664
69	52	FALSE	18	20	0.0990625	Disease→localized→Anatomy	approx	0.10047080018549276
69	79	FALSE	18	16	0.08833333333333333	Disease→localized→Anatomy	approx	0.08043341980588682
312	1	FALSE	8	16	0.03426666666666667	Disease→localized→Anatomy	approx	0.035741329294744655
377	39	FALSE	8	14	0.030266666666666667	Disease→localized→Anatomy	approx	0.03126089388108511
182	97	FALSE	1	41	0.013846153846153847	Disease→localized→Anatomy	approx	0.011512856703069898
400	43	FALSE	3	8	0.006060606060606061	Disease→localized→Anatomy	approx	0.006681365341399666
235	126	FALSE	6	6	0.010451612903225806	Disease→localized→Anatomy	approx	0.010024558925782292
228	7	FALSE	5	11	0.0148	Disease→localized→Anatomy	approx	0.01533134534178888
48	91	FALSE	14	39	0.14525	Disease→localized→Anatomy	approx	0.15201534119414467
333	63	FALSE	9	11	0.02725	Disease→localized→Anatomy	approx	0.027619936137973845
145	20	FALSE	10	7	0.02128205128205128	Disease→localized→Anatomy	approx	0.019516638945460397
1	44	FALSE	9	16	0.038875	Disease→localized→Anatomy	approx	0.04021339308772174
203	12	FALSE	6	20	0.02959677419354839	Disease→localized→Anatomy	approx	0.03352880352045674
190	79	FALSE	10	16	0.042777777777777776	Disease→localized→Anatomy	approx	0.0446855399434938
208	6	FALSE	13	15	0.05412698412698413	Disease→localized→Anatomy	approx	0.05446449315986979
304	134	FALSE	12	8	0.025222222222222222	Disease→localized→Anatomy	approx	0.02678357815788153
42	135	FALSE	17	0	0	Disease→localized→Anatomy	approx	0
180	51	FALSE	10	28	0.07602564102564102	Disease→localized→Anatomy	approx	0.07830023857826915
98	88	FALSE	5	23	0.03104	Disease→localized→Anatomy	approx	0.032151201928447205
